               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   8,            0.062703,             0.02586,           0.0036242,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008614,            0.008614,            0.008614
                   9,            0.062287,            0.025647,           0.0035555,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008416,            0.008416,            0.008416
                  10,            0.061379,            0.025427,            0.003453,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008218,            0.008218,            0.008218
                  11,            0.060517,            0.025025,           0.0032621,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00802,             0.00802,             0.00802
                  12,            0.059163,            0.024711,              0.0032,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007822,            0.007822,            0.007822
                  13,            0.058413,            0.024832,           0.0030285,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007624,            0.007624,            0.007624
                  14,            0.057858,            0.024328,           0.0030298,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007426,            0.007426,            0.007426
                  15,            0.058019,            0.025204,           0.0032692,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007228,            0.007228,            0.007228
                  16,            0.057116,            0.023935,           0.0028581,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00703,             0.00703,             0.00703
                  17,            0.056094,            0.024028,           0.0027369,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006832,            0.006832,            0.006832
                  18,             0.05591,            0.023859,           0.0028199,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006634,            0.006634,            0.006634
                  19,            0.056538,            0.024055,           0.0028305,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006436,            0.006436,            0.006436
                  20,            0.055504,            0.023962,           0.0027002,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006238,            0.006238,            0.006238
                  21,            0.054762,            0.023686,           0.0028189,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00604,             0.00604,             0.00604
                  22,            0.055078,            0.024502,            0.002603,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005842,            0.005842,            0.005842
                  23,             0.05453,            0.023679,           0.0027091,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005644,            0.005644,            0.005644
                  24,            0.053441,            0.023362,           0.0028411,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005446,            0.005446,            0.005446
                  25,            0.053064,            0.023465,            0.002377,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005248,            0.005248,            0.005248
                  26,            0.053147,            0.022847,           0.0026063,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                  27,             0.05396,            0.022939,            0.002566,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004852,            0.004852,            0.004852
                  28,            0.051836,            0.022223,            0.002424,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004654,            0.004654,            0.004654
                  29,            0.051989,            0.023127,           0.0022866,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004456,            0.004456,            0.004456
                  30,            0.051892,            0.022846,           0.0024821,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004258,            0.004258,            0.004258
                  31,            0.052589,            0.022666,           0.0025608,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00406,             0.00406,             0.00406
                  32,            0.051287,             0.02263,           0.0023756,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003862,            0.003862,            0.003862
                  33,            0.051448,            0.022577,           0.0022755,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003664,            0.003664,            0.003664
                  34,            0.051889,            0.022497,           0.0024687,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003466,            0.003466,            0.003466
                  35,            0.051482,            0.022528,           0.0022909,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003268,            0.003268,            0.003268
                  36,            0.051813,            0.022735,           0.0023575,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00307,             0.00307,             0.00307
                  37,            0.049841,            0.021559,           0.0022186,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002872,            0.002872,            0.002872
                  38,            0.052159,            0.022243,           0.0023612,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002674,            0.002674,            0.002674
                  39,            0.051176,            0.022381,           0.0021118,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002476,            0.002476,            0.002476
                  40,            0.048997,             0.02123,           0.0019738,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002278,            0.002278,            0.002278
                  41,             0.05015,            0.021648,           0.0020801,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00208,             0.00208,             0.00208
                  42,            0.050625,            0.021995,           0.0021777,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001882,            0.001882,            0.001882
                  43,            0.049787,            0.021818,           0.0022493,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001684,            0.001684,            0.001684
                  44,            0.049998,            0.021923,           0.0021408,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001486,            0.001486,            0.001486
                  45,            0.049241,            0.021456,           0.0020204,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001288,            0.001288,            0.001288
                  46,            0.049779,            0.021885,           0.0020503,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00109,             0.00109,             0.00109
                  47,            0.048856,            0.021889,            0.001857,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000892,            0.000892,            0.000892
                  48,            0.048463,            0.021721,           0.0018878,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000694,            0.000694,            0.000694
                  49,            0.049306,            0.021727,           0.0019527,             0.88992,             0.85808,             0.89061,             0.51803,            0.036879,            0.026227,          0.00011221,            0.000496,            0.000496,            0.000496
                   0,             0.11894,            0.031557,            0.017763,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.070143,           0.0033175,           0.0033175
                   1,            0.089512,            0.028625,           0.0063523,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.040011,           0.0065191,           0.0065191
                   2,            0.082168,            0.027203,           0.0049315,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097475,           0.0095888,           0.0095888
                   3,            0.074133,            0.026627,           0.0044888,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009406,            0.009406,            0.009406
                   4,            0.069593,            0.027305,           0.0039697,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009406,            0.009406,            0.009406
                   5,            0.065138,            0.025913,           0.0035797,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009208,            0.009208,            0.009208
                   6,            0.064051,            0.025831,           0.0036374,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00901,             0.00901,             0.00901
                   7,            0.061322,            0.025321,           0.0030443,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008812,            0.008812,            0.008812
                   8,            0.060735,            0.024609,           0.0033854,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008614,            0.008614,            0.008614
                   9,            0.058699,            0.024668,            0.002977,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008416,            0.008416,            0.008416
                  10,            0.059111,            0.025066,           0.0031061,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008218,            0.008218,            0.008218
                  11,            0.058534,            0.024722,           0.0029123,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00802,             0.00802,             0.00802
                  12,             0.05782,            0.024403,           0.0030077,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007822,            0.007822,            0.007822
                  13,            0.056923,            0.024225,           0.0026857,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007624,            0.007624,            0.007624
                  14,             0.05632,            0.024188,           0.0026064,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007426,            0.007426,            0.007426
                  15,            0.056097,            0.023899,           0.0027772,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007228,            0.007228,            0.007228
                  16,            0.054965,            0.023295,            0.002654,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00703,             0.00703,             0.00703
                  17,            0.054841,            0.023199,           0.0025492,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006832,            0.006832,            0.006832
                  18,            0.055898,            0.023836,            0.002915,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006634,            0.006634,            0.006634
                  19,            0.053574,            0.023206,           0.0024711,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006436,            0.006436,            0.006436
                  20,            0.054267,            0.023313,           0.0025766,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006238,            0.006238,            0.006238
                  21,            0.052862,            0.022883,           0.0024385,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00604,             0.00604,             0.00604
                  22,            0.053742,            0.023038,           0.0023341,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005842,            0.005842,            0.005842
                  23,            0.052468,            0.023206,           0.0024754,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005644,            0.005644,            0.005644
                  24,            0.051601,            0.022649,           0.0022391,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005446,            0.005446,            0.005446
                  25,            0.051317,            0.022216,            0.002207,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005248,            0.005248,            0.005248
                  26,            0.051938,            0.022889,           0.0022522,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                  27,            0.051489,             0.02276,           0.0023313,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004852,            0.004852,            0.004852
                  28,            0.050849,            0.022228,           0.0021249,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004654,            0.004654,            0.004654
                  29,            0.050615,            0.022433,           0.0019502,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004456,            0.004456,            0.004456
                  30,            0.050465,            0.022198,            0.002058,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004258,            0.004258,            0.004258
                  31,            0.049793,            0.021693,           0.0020747,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00406,             0.00406,             0.00406
                  32,            0.050044,            0.022288,           0.0019062,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003862,            0.003862,            0.003862
                  33,            0.049452,            0.021928,           0.0020345,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003664,            0.003664,            0.003664
                  34,            0.049479,            0.021856,           0.0020195,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003466,            0.003466,            0.003466
                  35,            0.048747,            0.021309,           0.0019176,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003268,            0.003268,            0.003268
                  36,            0.049036,            0.021503,           0.0018599,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00307,             0.00307,             0.00307
                  37,            0.049073,            0.021395,             0.00189,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002872,            0.002872,            0.002872
                  38,            0.049603,            0.021733,           0.0018626,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002674,            0.002674,            0.002674
                  39,            0.048993,            0.020926,           0.0020103,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002476,            0.002476,            0.002476
                  40,            0.047613,            0.021239,           0.0016784,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002278,            0.002278,            0.002278
                  41,            0.048105,            0.021381,           0.0017803,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00208,             0.00208,             0.00208
